lon_centroid,lat_centroid
-79.829834,9.433167
-79.829834,9.433167
-79.829834,9.433167
-79.829834,9.433167
-79.829834,9.433167
-79.829834,9.433167
-79.829834,9.433167
-79.829834,9.433167
-79.829834,9.433167
-79.829834,9.433167
-79.829834,9.433167
-79.829834,9.433167
-79.829834,9.433167
-79.829834,9.433167
-79.829834,9.433167
-79.829834,9.433167
-79.829834,9.433167
-79.829834,9.433167
-79.829834,9.433167
-79.829834,9.433167
-79.829834,9.433167
-79.829834,9.433167
-79.829834,9.433167
-79.829834,9.433167
-79.829834,9.433167
-79.829834,9.433167
-79.829834,9.433167
-79.829834,9.433167
-79.829834,9.433167
-79.829834,9.433167
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.828334,9.418334
-79.6125,26.935
-79.6125,26.935
-79.6125,26.935
-79.6125,26.935
-79.6125,26.935
-79.6125,26.935
-79.6125,26.935
-79.6125,26.935
-79.6125,26.935
-79.6125,26.935
-79.559167,30.936834
-79.559167,30.936834
-79.559167,30.936834
-79.559167,30.936834
-79.559167,30.936834
-79.559167,30.936834
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.43246269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.38746269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.34246269,9.697947927
-79.016667,26.166667
-78.978334,-8.226666
-78.978334,-8.226666
-78.978334,-8.226666
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.805834,1.845834
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.783056,1.856111
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.756112,1.876389
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.752223,1.883056
-78.752223,1.875834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.744167,1.855834
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.740556,1.895
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.726667,1.823334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.713334,1.853334
-78.515,22.571667
-78.515,22.571667
-78.515,22.571667
-78.515,22.571667
-78.515,22.571667
-78.515,22.571667
-78.515,22.571667
-78.515,22.571667
-78.515,22.571667
-78.515,22.571667
-78.515,22.571667
-78.515,22.571667
-78.515,22.571667
-78.515,22.571667
-78.515,22.571667
-78.515,22.571667
-78.515,22.571667
-78.515,22.571667
-78.515,22.571667
-78.515,22.571667
-78.515,22.571667
-78.515,22.571667
-78.515,22.571667
-78.515,22.571667
-78.515,22.571667
-78.515,22.571667
-78.515,22.571667
-78.515,22.571667
-78.515,22.571667
-78.515,22.571667
-78.47,12.281667
-78.47,12.281667
-78.47,12.281667
-78.47,12.281667
-78.47,12.281667
-78.47,12.281667
-78.131667,24.3200005
-78.131667,24.3200005
-78.131667,24.3200005
-78.131667,24.3200005
-78.131667,24.3200005
-78.131667,24.3200005
-78.131667,24.3200005
-78.131667,24.3200005
-78.131667,24.3200005
-78,26
-78,26
-78,26
-78,26
-78,26
-78,26
-78,26
-78,26
-78,26
-77.9510643,-11.6706681
-77.95,34.233334
-77.95,34.233334
-77.95,34.233334
-77.95,34.233334
-77.95,34.233334
-77.95,34.233334
-77.95,34.233334
-77.95,34.233334
-77.95,34.233334
-77.95,34.233334
-77.95,34.233334
-77.95,34.233334
-77.95,34.233334
-77.95,34.233334
-77.95,34.233334
-77.95,34.233334
-77.95,34.233334
-77.93963374,11.60381467
-77.933334,25.816667
-77.933334,25.816667
-77.933334,25.816667
-77.91560267,-11.67066813
-77.91560267,-11.67066813
-77.866667,25.733334
-77.866667,25.733334
-77.866667,25.733334
-77.866667,25.733334
-77.866667,25.733334
-77.866667,25.733334
-77.866667,25.733334
-77.866667,25.733334
-77.866667,25.733334
-77.866667,25.733334
-77.866667,25.733334
-77.866667,25.733334
-77.703612,6.874445
-77.703612,6.874445
-77.703612,6.874445
-77.703612,6.874445
-77.703612,6.874445
-77.703612,6.874445
-77.703612,6.874445
-77.703612,6.874445
-77.703612,6.874445
-77.703612,6.874445
-77.703612,6.874445
-77.68333755,-11.26154072
-77.68333755,-11.26154072
-77.68333755,-11.26154072
-77.68333755,-11.26154072
-77.68333755,-11.26154072
-77.68333755,-11.26154072
-77.68333755,-11.26154072
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.661667,22.188334
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.481667,6.295
-77.478056,6.309445
-77.478056,6.314723
-77.478056,6.309445
-77.478056,6.314723
-77.478056,6.309445
-77.478056,6.314723
-77.478056,6.309445
-77.478056,6.314723
-77.478056,6.309445
-77.478056,6.314723
-77.478056,6.309445
-77.478056,6.314723
-77.478056,6.309445
-77.478056,6.314723
-77.478056,6.309445
-77.478056,6.314723
-77.478056,6.309445
-77.478056,6.314723
-77.478056,6.309445
-77.478056,6.314723
-77.478056,6.309445
-77.478056,6.314723
-77.478056,6.309445
-77.478056,6.314723
-77.478056,6.309445
-77.478056,6.314723
-77.478056,6.309445
-77.478056,6.314723
-77.478056,6.309445
-77.478056,6.314723
-77.478056,6.309445
-77.478056,6.314723
-77.478056,6.309445
-77.478056,6.314723
-77.478056,6.309445
-77.478056,6.314723
-77.478056,6.309445
-77.478056,6.314723
-77.478056,6.309445
-77.478056,6.314723
-77.478056,6.309445
-77.478056,6.314723
-77.478056,6.309445
-77.478056,6.314723
-77.478056,6.309445
-77.478056,6.314723
-77.478056,6.309445
-77.478056,6.314723
-77.478056,6.309445
-77.478056,6.314723
-77.478056,6.309445
-77.478056,6.314723
-77.478056,6.309445
-77.478056,6.314723
-77.478056,6.309445
-77.478056,6.314723
-77.478056,6.309445
-77.478056,6.314723
